t_s,phase,channel,unit,value
251.977,run,vccaux_pmc,mV,1501
251.980,run,vcc_pmc,mV,877
251.984,run,vcc_psfp,mV,877
251.988,run,vcc_pslp,mV,880
251.991,run,vcc_soc,mV,809
251.995,run,vp_vn,mV,128
252.000,run,die_temp,mC,37164
252.005,run,versal_thermal,mC,37289
252.518,run,vccaux,mV,1503
252.521,run,vccaux_pmc,mV,1501
252.524,run,vcc_pmc,mV,876
252.528,run,vcc_psfp,mV,876
252.536,run,vcc_pslp,mV,879
252.540,run,vcc_soc,mV,804
252.546,run,vp_vn,mV,128
252.548,run,die_temp,mC,37468
252.551,run,versal_thermal,mC,37062
253.061,run,vccaux,mV,1501
253.066,run,vccaux_pmc,mV,1500
253.070,run,vcc_pmc,mV,875
253.074,run,vcc_psfp,mV,879
253.078,run,vcc_pslp,mV,879
253.082,run,vcc_soc,mV,804
253.085,run,vp_vn,mV,129
253.091,run,die_temp,mC,36882
253.097,run,versal_thermal,mC,37156
253.610,run,vccaux,mV,1501
253.611,run,vccaux_pmc,mV,1501
253.615,run,vcc_pmc,mV,878
253.618,run,vcc_psfp,mV,876
253.627,run,vcc_pslp,mV,880
253.633,run,vcc_soc,mV,803
253.643,run,vp_vn,mV,129
253.645,run,die_temp,mC,37335
253.650,run,versal_thermal,mC,37078
254.166,run,vccaux,mV,1502
254.168,run,vccaux_pmc,mV,1502
254.172,run,vcc_pmc,mV,876
254.177,run,vcc_psfp,mV,876
254.181,run,vcc_pslp,mV,879
254.189,run,vcc_soc,mV,804
254.193,run,vp_vn,mV,129
254.196,run,die_temp,mC,37343
254.200,run,versal_thermal,mC,37492
254.713,run,vccaux,mV,1501
254.714,run,vccaux_pmc,mV,1501
254.722,run,vcc_pmc,mV,876
254.726,run,vcc_psfp,mV,877
254.730,run,vcc_pslp,mV,879
254.733,run,vcc_soc,mV,809
254.738,run,vp_vn,mV,129
254.741,run,die_temp,mC,37382
254.747,run,versal_thermal,mC,37164
255.258,run,vccaux,mV,1502
255.261,run,vccaux_pmc,mV,1501
255.266,run,vcc_pmc,mV,876
255.269,run,vcc_psfp,mV,879
255.278,run,vcc_pslp,mV,880
255.281,run,vcc_soc,mV,803
255.285,run,vp_vn,mV,129
255.288,run,die_temp,mC,36945
255.291,run,versal_thermal,mC,37578
255.804,run,vccaux,mV,1502
255.809,run,vccaux_pmc,mV,1501
255.813,run,vcc_pmc,mV,878
255.818,run,vcc_psfp,mV,877
255.820,run,vcc_pslp,mV,880
255.824,run,vcc_soc,mV,803
255.828,run,vp_vn,mV,128
255.833,run,die_temp,mC,36945
255.838,run,versal_thermal,mC,36960
256.349,run,vccaux,mV,1501
256.352,run,vccaux_pmc,mV,1501
256.359,run,vcc_pmc,mV,875
256.363,run,vcc_psfp,mV,879
256.372,run,vcc_pslp,mV,878
256.375,run,vcc_soc,mV,803
256.379,run,vp_vn,mV,129
256.382,run,die_temp,mC,37304
256.386,run,versal_thermal,mC,37085
256.901,run,vccaux,mV,1501
256.905,run,vccaux_pmc,mV,1502
256.908,run,vcc_pmc,mV,876
256.915,run,vcc_psfp,mV,877
256.916,run,vcc_pslp,mV,879
256.922,run,vcc_soc,mV,804
256.929,run,vp_vn,mV,129
256.934,run,die_temp,mC,37484
256.938,run,versal_thermal,mC,37265
257.451,run,vccaux,mV,1503
257.456,run,vccaux_pmc,mV,1501
257.460,run,vcc_pmc,mV,875
257.466,run,vcc_psfp,mV,878
257.468,run,vcc_pslp,mV,880
257.473,run,vcc_soc,mV,803
257.477,run,vp_vn,mV,129
257.481,run,die_temp,mC,37359
257.486,run,versal_thermal,mC,37007
257.998,run,vccaux,mV,1502
258.001,run,vccaux_pmc,mV,1502
258.005,run,vcc_pmc,mV,876
258.008,run,vcc_psfp,mV,873
258.014,run,vcc_pslp,mV,879
258.020,run,vcc_soc,mV,805
258.023,run,vp_vn,mV,129
258.027,run,die_temp,mC,37015
258.030,run,versal_thermal,mC,37109
258.540,run,vccaux,mV,1501
258.546,run,vccaux_pmc,mV,1502
258.550,run,vcc_pmc,mV,875
258.554,run,vcc_psfp,mV,877
258.557,run,vcc_pslp,mV,879
258.561,run,vcc_soc,mV,804
258.564,run,vp_vn,mV,129
258.570,run,die_temp,mC,37250
258.578,run,versal_thermal,mC,37679
259.087,run,vccaux,mV,1502
259.090,run,vccaux_pmc,mV,1499
259.094,run,vcc_pmc,mV,877
259.098,run,vcc_psfp,mV,879
259.105,run,vcc_pslp,mV,879
259.110,run,vcc_soc,mV,803
259.116,run,vp_vn,mV,129
259.117,run,die_temp,mC,37375
259.121,run,versal_thermal,mC,37085
259.635,run,vccaux,mV,1501
259.639,run,vccaux_pmc,mV,1502
259.643,run,vcc_pmc,mV,876
259.649,run,vcc_psfp,mV,879
259.650,run,vcc_pslp,mV,879
259.654,run,vcc_soc,mV,804
259.659,run,vp_vn,mV,129
259.665,run,die_temp,mC,37460
259.669,run,versal_thermal,mC,37562
260.182,run,vccaux,mV,1502
260.183,run,vccaux_pmc,mV,1501
260.187,run,vcc_pmc,mV,876
260.193,run,vcc_psfp,mV,877
260.197,run,vcc_pslp,mV,879
260.201,run,vcc_soc,mV,808
260.207,run,vp_vn,mV,128
260.208,run,die_temp,mC,37117
260.216,run,versal_thermal,mC,37468
260.728,run,vccaux,mV,1502
260.732,run,vccaux_pmc,mV,1500
260.736,run,vcc_pmc,mV,875
260.740,run,vcc_psfp,mV,875
260.746,run,vcc_pslp,mV,880
260.751,run,vcc_soc,mV,803
260.756,run,vp_vn,mV,128
260.762,run,die_temp,mC,37273
260.763,run,versal_thermal,mC,37242
261.277,run,vccaux,mV,1502
261.281,run,vccaux_pmc,mV,1500
261.285,run,vcc_pmc,mV,875
261.291,run,vcc_psfp,mV,881
261.292,run,vcc_pslp,mV,878
261.297,run,vcc_soc,mV,806
261.305,run,vp_vn,mV,129
261.314,run,die_temp,mC,37171
261.320,run,versal_thermal,mC,37148
261.833,run,vccaux,mV,1500
261.840,run,vccaux_pmc,mV,1500
261.844,run,vcc_pmc,mV,876
261.850,run,vcc_psfp,mV,876
261.851,run,vcc_pslp,mV,880
261.855,run,vcc_soc,mV,803
261.859,run,vp_vn,mV,128
261.866,run,die_temp,mC,37234
261.873,run,versal_thermal,mC,37164
262.380,run,vccaux,mV,1501
262.384,run,vccaux_pmc,mV,1500
262.387,run,vcc_pmc,mV,875
262.393,run,vcc_psfp,mV,876
262.400,run,vcc_pslp,mV,880
262.402,run,vcc_soc,mV,806
262.405,run,vp_vn,mV,129
262.409,run,die_temp,mC,37195
262.413,run,versal_thermal,mC,36835
262.923,run,vccaux,mV,1501
262.927,run,vccaux_pmc,mV,1500
262.933,run,vcc_pmc,mV,876
262.937,run,vcc_psfp,mV,882
262.940,run,vcc_pslp,mV,879
262.944,run,vcc_soc,mV,803
262.948,run,vp_vn,mV,130
262.952,run,die_temp,mC,37546
262.956,run,versal_thermal,mC,37492
263.470,run,vccaux,mV,1502
263.475,run,vccaux_pmc,mV,1502
263.478,run,vcc_pmc,mV,876
263.481,run,vcc_psfp,mV,879
263.485,run,vcc_pslp,mV,880
263.489,run,vcc_soc,mV,803
263.497,run,vp_vn,mV,129
263.498,run,die_temp,mC,37359
263.502,run,versal_thermal,mC,37734
264.012,run,vccaux,mV,1501
264.016,run,vccaux_pmc,mV,1501
264.023,run,vcc_pmc,mV,876
264.031,run,vcc_psfp,mV,875
264.033,run,vcc_pslp,mV,880
264.040,run,vcc_soc,mV,804
264.049,run,vp_vn,mV,129
264.054,run,die_temp,mC,37632
264.058,run,versal_thermal,mC,37156
264.570,run,vccaux,mV,1502
264.572,run,vccaux_pmc,mV,1500
264.579,run,vcc_pmc,mV,877
264.584,run,vcc_psfp,mV,880
264.585,run,vcc_pslp,mV,879
264.589,run,vcc_soc,mV,803
264.594,run,vp_vn,mV,129
264.601,run,die_temp,mC,37679
264.611,run,versal_thermal,mC,37414
265.127,run,vccaux,mV,1501
265.129,run,vccaux_pmc,mV,1502
265.133,run,vcc_pmc,mV,877
265.136,run,vcc_psfp,mV,879
265.140,run,vcc_pslp,mV,879
265.146,run,vcc_soc,mV,802
265.151,run,vp_vn,mV,129
265.154,run,die_temp,mC,37773
265.157,run,versal_thermal,mC,37468
265.668,run,vccaux,mV,1502
265.672,run,vccaux_pmc,mV,1501
265.679,run,vcc_pmc,mV,876
265.681,run,vcc_psfp,mV,877
265.685,run,vcc_pslp,mV,880
265.688,run,vcc_soc,mV,805
265.692,run,vp_vn,mV,129
265.696,run,die_temp,mC,37320
265.700,run,versal_thermal,mC,37617
266.212,run,vccaux,mV,1502
266.215,run,vccaux_pmc,mV,1502
266.219,run,vcc_pmc,mV,875
266.225,run,vcc_psfp,mV,876
266.226,run,vcc_pslp,mV,879
266.232,run,vcc_soc,mV,803
266.236,run,vp_vn,mV,129
266.240,run,die_temp,mC,37648
266.244,run,versal_thermal,mC,37367
266.757,run,vccaux,mV,1502
266.761,run,vccaux_pmc,mV,1502
266.765,run,vcc_pmc,mV,876
266.768,run,vcc_psfp,mV,879
266.772,run,vcc_pslp,mV,880
266.776,run,vcc_soc,mV,802
266.780,run,vp_vn,mV,129
266.786,run,die_temp,mC,37265
266.789,run,versal_thermal,mC,37742
267.299,run,vccaux,mV,1503
267.303,run,vccaux_pmc,mV,1500
267.307,run,vcc_pmc,mV,876
267.310,run,vcc_psfp,mV,878
267.319,run,vcc_pslp,mV,879
267.323,run,vcc_soc,mV,806
267.327,run,vp_vn,mV,129
267.330,run,die_temp,mC,37546
267.334,run,versal_thermal,mC,37617
267.848,run,vccaux,mV,1500
267.851,run,vccaux_pmc,mV,1500
267.855,run,vcc_pmc,mV,876
267.859,run,vcc_psfp,mV,874
267.865,run,vcc_pslp,mV,879
267.866,run,vcc_soc,mV,805
267.870,run,vp_vn,mV,129
267.873,run,die_temp,mC,37343
267.881,run,versal_thermal,mC,37539
268.391,run,vccaux,mV,1501
268.395,run,vccaux_pmc,mV,1500
268.401,run,vcc_pmc,mV,876
268.402,run,vcc_psfp,mV,877
268.410,run,vcc_pslp,mV,878
268.414,run,vcc_soc,mV,803
268.418,run,vp_vn,mV,129
268.421,run,die_temp,mC,37515
268.425,run,versal_thermal,mC,37828
268.943,run,vccaux,mV,1502
268.944,run,vccaux_pmc,mV,1500
268.947,run,vcc_pmc,mV,876
268.951,run,vcc_psfp,mV,880
268.955,run,vcc_pslp,mV,879
268.962,run,vcc_soc,mV,801
268.966,run,vp_vn,mV,129
268.971,run,die_temp,mC,37554
268.978,run,versal_thermal,mC,37335
269.493,run,vccaux,mV,1500
269.507,run,vccaux_pmc,mV,1501
269.508,run,vcc_pmc,mV,876
269.512,run,vcc_psfp,mV,881
269.515,run,vcc_pslp,mV,879
269.519,run,vcc_soc,mV,804
269.522,run,vp_vn,mV,129
269.526,run,die_temp,mC,37632
269.531,run,versal_thermal,mC,37117
270.045,run,vccaux,mV,1501
270.049,run,vccaux_pmc,mV,1501
270.052,run,vcc_pmc,mV,877
270.057,run,vcc_psfp,mV,878
270.063,run,vcc_pslp,mV,880
270.069,run,vcc_soc,mV,805
270.075,run,vp_vn,mV,129
270.076,run,die_temp,mC,37265
270.079,run,versal_thermal,mC,37523
270.593,run,vccaux,mV,1502
270.597,run,vccaux_pmc,mV,1500
270.600,run,vcc_pmc,mV,875
270.604,run,vcc_psfp,mV,873
270.610,run,vcc_pslp,mV,880
270.611,run,vcc_soc,mV,804
270.620,run,vp_vn,mV,129
270.623,run,die_temp,mC,37187
270.627,run,versal_thermal,mC,37507
271.137,run,vccaux,mV,1502
271.148,run,vccaux_pmc,mV,1499
271.149,run,vcc_pmc,mV,877
271.153,run,vcc_psfp,mV,878
271.156,run,vcc_pslp,mV,879
271.160,run,vcc_soc,mV,803
271.164,run,vp_vn,mV,128
271.172,run,die_temp,mC,37140
271.175,run,versal_thermal,mC,37492
271.686,run,vccaux,mV,1500
271.689,run,vccaux_pmc,mV,1501
271.693,run,vcc_pmc,mV,875
271.699,run,vcc_psfp,mV,878
271.701,run,vcc_pslp,mV,879
271.707,run,vcc_soc,mV,804
271.714,run,vp_vn,mV,129
271.719,run,die_temp,mC,37226
271.724,run,versal_thermal,mC,37507
272.243,run,vccaux,mV,1502
272.247,run,vccaux_pmc,mV,1501
272.251,run,vcc_pmc,mV,876
272.254,run,vcc_psfp,mV,879
272.258,run,vcc_pslp,mV,880
272.262,run,vcc_soc,mV,804
272.265,run,vp_vn,mV,129
272.271,run,die_temp,mC,37750
272.279,run,versal_thermal,mC,37429
272.796,run,vccaux,mV,1503
272.798,run,vccaux_pmc,mV,1501
272.803,run,vcc_pmc,mV,875
272.811,run,vcc_psfp,mV,878
272.815,run,vcc_pslp,mV,880
272.819,run,vcc_soc,mV,804
272.823,run,vp_vn,mV,129
272.826,run,die_temp,mC,37250
272.830,run,versal_thermal,mC,37218
273.346,run,vccaux,mV,1501
273.349,run,vccaux_pmc,mV,1500
273.352,run,vcc_pmc,mV,876
273.356,run,vcc_psfp,mV,879
273.360,run,vcc_pslp,mV,879
273.364,run,vcc_soc,mV,803
273.371,run,vp_vn,mV,129
273.373,run,die_temp,mC,37445
273.377,run,versal_thermal,mC,37500
273.887,run,vccaux,mV,1503
273.891,run,vccaux_pmc,mV,1500
273.895,run,vcc_pmc,mV,875
273.898,run,vcc_psfp,mV,874
273.907,run,vcc_pslp,mV,880
273.910,run,vcc_soc,mV,802
273.914,run,vp_vn,mV,129
273.919,run,die_temp,mC,37625
273.921,run,versal_thermal,mC,37593
274.434,run,vccaux,mV,1501
274.438,run,vccaux_pmc,mV,1501
274.442,run,vcc_pmc,mV,876
274.445,run,vcc_psfp,mV,874
274.449,run,vcc_pslp,mV,880
274.452,run,vcc_soc,mV,805
274.459,run,vp_vn,mV,128
274.463,run,die_temp,mC,37398
274.466,run,versal_thermal,mC,37531
274.979,run,vccaux,mV,1503
274.982,run,vccaux_pmc,mV,1501
274.985,run,vcc_pmc,mV,876
274.989,run,vcc_psfp,mV,880
274.993,run,vcc_pslp,mV,880
274.998,run,vcc_soc,mV,806
275.003,run,vp_vn,mV,129
275.006,run,die_temp,mC,37234
275.010,run,versal_thermal,mC,37671
275.520,run,vccaux,mV,1502
275.527,run,vccaux_pmc,mV,1500
275.532,run,vcc_pmc,mV,876
275.536,run,vcc_psfp,mV,878
275.539,run,vcc_pslp,mV,880
275.543,run,vcc_soc,mV,804
275.547,run,vp_vn,mV,129
275.552,run,die_temp,mC,37203
275.557,run,versal_thermal,mC,37601
276.068,run,vccaux,mV,1502
276.074,run,vccaux_pmc,mV,1500
276.075,run,vcc_pmc,mV,875
276.082,run,vcc_psfp,mV,881
276.086,run,vcc_pslp,mV,879
276.090,run,vcc_soc,mV,805
276.096,run,vp_vn,mV,129
276.097,run,die_temp,mC,37320
276.101,run,versal_thermal,mC,37265
276.615,run,vccaux,mV,1502
276.619,run,vccaux_pmc,mV,1502
276.622,run,vcc_pmc,mV,876
276.626,run,vcc_psfp,mV,878
276.630,run,vcc_pslp,mV,879
276.638,run,vcc_soc,mV,804
276.645,run,vp_vn,mV,129
276.646,run,die_temp,mC,37632
276.649,run,versal_thermal,mC,37757
277.160,run,vccaux,mV,1501
277.163,run,vccaux_pmc,mV,1500
277.170,run,vcc_pmc,mV,875
277.181,run,vcc_psfp,mV,878
277.183,run,vcc_pslp,mV,879
277.187,run,vcc_soc,mV,803
277.191,run,vp_vn,mV,129
277.194,run,die_temp,mC,37265
277.198,run,versal_thermal,mC,37453
277.716,run,vccaux,mV,1501
277.719,run,vccaux_pmc,mV,1501
277.723,run,vcc_pmc,mV,876
277.726,run,vcc_psfp,mV,877
277.730,run,vcc_pslp,mV,879
277.733,run,vcc_soc,mV,804
277.736,run,vp_vn,mV,129
277.740,run,die_temp,mC,37867
277.743,run,versal_thermal,mC,37703
278.259,run,vccaux,mV,1502
278.262,run,vccaux_pmc,mV,1501
278.265,run,vcc_pmc,mV,876
278.272,run,vcc_psfp,mV,877
278.273,run,vcc_pslp,mV,879
278.277,run,vcc_soc,mV,803
278.280,run,vp_vn,mV,128
278.286,run,die_temp,mC,37554
278.290,run,versal_thermal,mC,37179
278.801,run,vccaux,mV,1502
278.807,run,vccaux_pmc,mV,1499
278.808,run,vcc_pmc,mV,876
278.812,run,vcc_psfp,mV,877
278.818,run,vcc_pslp,mV,879
278.822,run,vcc_soc,mV,803
278.826,run,vp_vn,mV,128
278.831,run,die_temp,mC,37601
278.833,run,versal_thermal,mC,37453
279.343,run,vccaux,mV,1501
279.349,run,vccaux_pmc,mV,1501
279.353,run,vcc_pmc,mV,876
279.357,run,vcc_psfp,mV,873
279.361,run,vcc_pslp,mV,879
279.365,run,vcc_soc,mV,804
279.368,run,vp_vn,mV,129
279.379,run,die_temp,mC,37742
279.380,run,versal_thermal,mC,37390
279.890,run,vccaux,mV,1502
279.894,run,vccaux_pmc,mV,1501
279.897,run,vcc_pmc,mV,876
279.901,run,vcc_psfp,mV,876
279.905,run,vcc_pslp,mV,879
279.914,run,vcc_soc,mV,804
279.918,run,vp_vn,mV,128
279.923,run,die_temp,mC,37210
279.928,run,versal_thermal,mC,37421
280.445,run,vccaux,mV,1502
280.450,run,vccaux_pmc,mV,1501
280.455,run,vcc_pmc,mV,876
280.462,run,vcc_psfp,mV,880
280.471,run,vcc_pslp,mV,878
280.474,run,vcc_soc,mV,803
280.479,run,vp_vn,mV,129
280.484,run,die_temp,mC,37273
280.486,run,versal_thermal,mC,37750
280.997,run,vccaux,mV,1503
281.000,run,vccaux_pmc,mV,1501
281.004,run,vcc_pmc,mV,876
281.012,run,vcc_psfp,mV,877
281.016,run,vcc_pslp,mV,879
281.019,run,vcc_soc,mV,804
281.024,run,vp_vn,mV,128
281.027,run,die_temp,mC,37445
281.030,run,versal_thermal,mC,37523
281.546,run,vccaux,mV,1501
281.551,run,vccaux_pmc,mV,1500
281.554,run,vcc_pmc,mV,876
281.559,run,vcc_psfp,mV,881
281.562,run,vcc_pslp,mV,879
281.566,run,vcc_soc,mV,804
281.570,run,vp_vn,mV,129
281.574,run,die_temp,mC,37054
281.579,run,versal_thermal,mC,37210
282.087,run,vccaux,mV,1501
282.091,run,vccaux_pmc,mV,1500
282.094,run,vcc_pmc,mV,876
282.098,run,vcc_psfp,mV,879
282.102,run,vcc_pslp,mV,880
282.108,run,vcc_soc,mV,803
282.112,run,vp_vn,mV,129
282.118,run,die_temp,mC,37406
282.119,run,versal_thermal,mC,37453
282.629,run,vccaux,mV,1502
282.634,run,vccaux_pmc,mV,1501
282.640,run,vcc_pmc,mV,876
282.643,run,vcc_psfp,mV,878
282.648,run,vcc_pslp,mV,879
282.651,run,vcc_soc,mV,805
282.654,run,vp_vn,mV,128
282.658,run,die_temp,mC,37390
282.663,run,versal_thermal,mC,37140
283.180,run,vccaux,mV,1502
283.181,run,vccaux_pmc,mV,1501
283.185,run,vcc_pmc,mV,876
283.188,run,vcc_psfp,mV,878
283.192,run,vcc_pslp,mV,879
283.196,run,vcc_soc,mV,804
283.202,run,vp_vn,mV,129
283.205,run,die_temp,mC,37507
283.209,run,versal_thermal,mC,37585
283.720,run,vccaux,mV,1503
283.726,run,vccaux_pmc,mV,1501
283.732,run,vcc_pmc,mV,876
283.733,run,vcc_psfp,mV,877
283.737,run,vcc_pslp,mV,879
283.741,run,vcc_soc,mV,804
283.744,run,vp_vn,mV,129
283.748,run,die_temp,mC,37500
283.754,run,versal_thermal,mC,37289
284.264,run,vccaux,mV,1502
284.268,run,vccaux_pmc,mV,1501
284.271,run,vcc_pmc,mV,877
284.275,run,vcc_psfp,mV,878
284.285,run,vcc_pslp,mV,879
284.286,run,vcc_soc,mV,803
284.290,run,vp_vn,mV,129
284.294,run,die_temp,mC,37546
284.297,run,versal_thermal,mC,37218
284.811,run,vccaux,mV,1502
284.816,run,vccaux_pmc,mV,1501
284.819,run,vcc_pmc,mV,877
284.823,run,vcc_psfp,mV,877
284.827,run,vcc_pslp,mV,878
284.833,run,vcc_soc,mV,803
284.838,run,vp_vn,mV,128
284.844,run,die_temp,mC,37664
284.845,run,versal_thermal,mC,37218
285.355,run,vccaux,mV,1502
285.360,run,vccaux_pmc,mV,1502
285.366,run,vcc_pmc,mV,875
285.373,run,vcc_psfp,mV,878
285.379,run,vcc_pslp,mV,880
285.384,run,vcc_soc,mV,803
285.388,run,vp_vn,mV,129
285.394,run,die_temp,mC,37851
285.402,run,versal_thermal,mC,37554
285.916,run,vccaux,mV,1501
285.922,run,vccaux_pmc,mV,1500
285.927,run,vcc_pmc,mV,875
285.935,run,vcc_psfp,mV,877
285.940,run,vcc_pslp,mV,879
285.944,run,vcc_soc,mV,804
285.950,run,vp_vn,mV,128
285.955,run,die_temp,mC,37570
285.959,run,versal_thermal,mC,37617
286.472,run,vccaux,mV,1501
286.473,run,vccaux_pmc,mV,1502
286.477,run,vcc_pmc,mV,876
286.482,run,vcc_psfp,mV,879
286.487,run,vcc_pslp,mV,879
286.492,run,vcc_soc,mV,804
286.496,run,vp_vn,mV,129
286.499,run,die_temp,mC,37148
286.503,run,versal_thermal,mC,37250
287.019,run,vccaux,mV,1503
287.020,run,vccaux_pmc,mV,1501
287.024,run,vcc_pmc,mV,875
287.028,run,vcc_psfp,mV,876
287.031,run,vcc_pslp,mV,879
287.035,run,vcc_soc,mV,803
287.040,run,vp_vn,mV,128
287.045,run,die_temp,mC,37632
287.049,run,versal_thermal,mC,37664
287.560,run,vccaux,mV,1501
287.562,run,vccaux_pmc,mV,1501
287.570,run,vcc_pmc,mV,876
287.574,run,vcc_psfp,mV,879
287.578,run,vcc_pslp,mV,880
287.582,run,vcc_soc,mV,804
287.588,run,vp_vn,mV,129
287.589,run,die_temp,mC,37648
287.597,run,versal_thermal,mC,37765
288.115,run,vccaux,mV,1501
288.118,run,vccaux_pmc,mV,1501
288.124,run,vcc_pmc,mV,877
288.134,run,vcc_psfp,mV,877
288.141,run,vcc_pslp,mV,879
288.143,run,vcc_soc,mV,802
288.147,run,vp_vn,mV,129
288.151,run,die_temp,mC,37531
288.154,run,versal_thermal,mC,37523
288.670,run,vccaux,mV,1502
288.674,run,vccaux_pmc,mV,1501
288.679,run,vcc_pmc,mV,876
288.681,run,vcc_psfp,mV,881
288.685,run,vcc_pslp,mV,879
288.693,run,vcc_soc,mV,804
288.697,run,vp_vn,mV,128
288.700,run,die_temp,mC,37500
288.704,run,versal_thermal,mC,37664
289.219,run,vccaux,mV,1502
289.222,run,vccaux_pmc,mV,1500
289.226,run,vcc_pmc,mV,877
289.229,run,vcc_psfp,mV,878
289.233,run,vcc_pslp,mV,879
289.236,run,vcc_soc,mV,804
289.243,run,vp_vn,mV,129
289.248,run,die_temp,mC,37476
289.252,run,versal_thermal,mC,37500
289.764,run,vccaux,mV,1501
289.766,run,vccaux_pmc,mV,1501
289.769,run,vcc_pmc,mV,876
289.773,run,vcc_psfp,mV,877
289.777,run,vcc_pslp,mV,879
289.783,run,vcc_soc,mV,803
289.786,run,vp_vn,mV,129
289.790,run,die_temp,mC,37429
289.794,run,versal_thermal,mC,37437
290.307,run,vccaux,mV,1502
290.312,run,vccaux_pmc,mV,1500
290.316,run,vcc_pmc,mV,875
290.320,run,vcc_psfp,mV,875
290.323,run,vcc_pslp,mV,879
290.327,run,vcc_soc,mV,804
290.332,run,vp_vn,mV,129
290.338,run,die_temp,mC,37593
290.342,run,versal_thermal,mC,37765
290.852,run,vccaux,mV,1503
290.856,run,vccaux_pmc,mV,1501
290.859,run,vcc_pmc,mV,876
290.864,run,vcc_psfp,mV,875
290.867,run,vcc_pslp,mV,880
290.873,run,vcc_soc,mV,805
290.876,run,vp_vn,mV,128
290.880,run,die_temp,mC,37507
290.884,run,versal_thermal,mC,37429
291.394,run,vccaux,mV,1502
291.399,run,vccaux_pmc,mV,1501
291.404,run,vcc_pmc,mV,875
291.408,run,vcc_psfp,mV,879
291.411,run,vcc_pslp,mV,879
291.415,run,vcc_soc,mV,804
291.420,run,vp_vn,mV,129
291.424,run,die_temp,mC,37132
291.430,run,versal_thermal,mC,37421
291.940,run,vccaux,mV,1501
291.944,run,vccaux_pmc,mV,1500
291.947,run,vcc_pmc,mV,875
291.955,run,vcc_psfp,mV,880
291.957,run,vcc_pslp,mV,879
291.962,run,vcc_soc,mV,804
291.966,run,vp_vn,mV,128
291.970,run,die_temp,mC,37367
291.973,run,versal_thermal,mC,37375
292.484,run,vccaux,mV,1502
292.491,run,vccaux_pmc,mV,1500
292.495,run,vcc_pmc,mV,877
292.500,run,vcc_psfp,mV,879
292.503,run,vcc_pslp,mV,880
292.506,run,vcc_soc,mV,803
292.510,run,vp_vn,mV,129
292.514,run,die_temp,mC,37562
292.521,run,versal_thermal,mC,37531
293.033,run,vccaux,mV,1501
293.034,run,vccaux_pmc,mV,1501
293.038,run,vcc_pmc,mV,876
293.046,run,vcc_psfp,mV,878
293.054,run,vcc_pslp,mV,880
293.060,run,vcc_soc,mV,805
293.067,run,vp_vn,mV,129
293.068,run,die_temp,mC,37554
293.073,run,versal_thermal,mC,37210
293.589,run,vccaux,mV,1502
293.593,run,vccaux_pmc,mV,1500
293.597,run,vcc_pmc,mV,876
293.600,run,vcc_psfp,mV,877
293.607,run,vcc_pslp,mV,879
293.610,run,vcc_soc,mV,804
293.614,run,vp_vn,mV,129
293.617,run,die_temp,mC,37937
293.621,run,versal_thermal,mC,37429
294.137,run,vccaux,mV,1502
294.144,run,vccaux_pmc,mV,1499
294.148,run,vcc_pmc,mV,875
294.152,run,vcc_psfp,mV,877
294.160,run,vcc_pslp,mV,879
294.164,run,vcc_soc,mV,803
294.167,run,vp_vn,mV,129
294.176,run,die_temp,mC,37546
294.179,run,versal_thermal,mC,37828
294.689,run,vccaux,mV,1503
294.693,run,vccaux_pmc,mV,1501
294.696,run,vcc_pmc,mV,876
294.700,run,vcc_psfp,mV,875
294.705,run,vcc_pslp,mV,878
294.713,run,vcc_soc,mV,803
294.713,run,vp_vn,mV,129
294.717,run,die_temp,mC,37500
294.721,run,versal_thermal,mC,37234
295.232,run,vccaux,mV,1502
295.236,run,vccaux_pmc,mV,1500
295.239,run,vcc_pmc,mV,876
295.245,run,vcc_psfp,mV,879
295.248,run,vcc_pslp,mV,879
295.252,run,vcc_soc,mV,803
295.255,run,vp_vn,mV,128
295.259,run,die_temp,mC,37421
295.264,run,versal_thermal,mC,37710
295.781,run,vccaux,mV,1502
295.781,run,vccaux_pmc,mV,1499
295.785,run,vcc_pmc,mV,875
295.789,run,vcc_psfp,mV,876
295.792,run,vcc_pslp,mV,880
295.796,run,vcc_soc,mV,805
295.803,run,vp_vn,mV,129
295.807,run,die_temp,mC,37593
295.811,run,versal_thermal,mC,37750
296.327,run,vccaux,mV,1503
296.330,run,vccaux_pmc,mV,1500
296.338,run,vcc_pmc,mV,875
296.345,run,vcc_psfp,mV,878
296.356,run,vcc_pslp,mV,879
296.361,run,vcc_soc,mV,803
296.365,run,vp_vn,mV,129
296.368,run,die_temp,mC,37062
296.372,run,versal_thermal,mC,37656
296.882,run,vccaux,mV,1501
296.886,run,vccaux_pmc,mV,1502
296.891,run,vcc_pmc,mV,876
296.895,run,vcc_psfp,mV,878
296.899,run,vcc_pslp,mV,879
296.902,run,vcc_soc,mV,806
296.906,run,vp_vn,mV,129
296.909,run,die_temp,mC,37578
296.913,run,versal_thermal,mC,37687
297.428,run,vccaux,mV,1501
297.431,run,vccaux_pmc,mV,1500
297.435,run,vcc_pmc,mV,876
297.439,run,vcc_psfp,mV,875
297.446,run,vcc_pslp,mV,880
297.447,run,vcc_soc,mV,803
297.452,run,vp_vn,mV,128
297.457,run,die_temp,mC,37593
297.461,run,versal_thermal,mC,37625
297.971,run,vccaux,mV,1502
297.976,run,vccaux_pmc,mV,1500
297.979,run,vcc_pmc,mV,876
