t_s,phase,channel,unit,value
499.755,graph,VCC_PSLP_CPM5_I,A,1.9596
499.755,graph,VCC_PSLP_CPM5,W,1.7213
499.755,graph,VCC1V1_LP4_V,V,1.1025
499.755,graph,VCC1V1_LP4_I,A,1.085
499.755,graph,VCC1V1_LP4,W,1.1953
499.806,graph,VCCAUX_V,V,1.5025
499.806,graph,VCCAUX_I,A,0.7595
499.806,graph,VCCAUX,W,1.1414
499.806,graph,VCCAUX_PMC_V,V,1.5025
499.806,graph,VCCAUX_PMC_I,A,0.088
499.806,graph,VCCAUX_PMC,W,0.132
500.307,graph,VCCINT_V,V,0.805
500.307,graph,VCCINT_I,A,4.9271
500.307,graph,VCCINT,W,4.0286
500.307,graph,VCC_SOC_V,V,0.8062
500.307,graph,VCC_SOC_I,A,3.94
500.307,graph,VCC_SOC,W,3.1664
500.307,graph,VCC_PMC_V,V,0.8788
500.307,graph,VCC_PMC_I,A,0.152
500.357,graph,VCC_PMC,W,0.1328
500.357,graph,VCC_PSFP_V,V,0.8813
500.357,graph,VCC_PSFP_I,A,0.1904
500.357,graph,VCC_PSFP,W,0.1679
500.357,graph,VCC_PSLP_CPM5_V,V,0.8788
500.357,graph,VCC_PSLP_CPM5_I,A,1.9599
500.357,graph,VCC_PSLP_CPM5,W,1.7213
500.357,graph,VCC1V1_LP4_V,V,1.1025
500.357,graph,VCC1V1_LP4_I,A,1.09
500.357,graph,VCC1V1_LP4,W,1.2032
500.357,graph,VCCAUX_V,V,1.5037
500.358,graph,VCCAUX_I,A,0.7599
500.408,graph,VCCAUX,W,1.1445
500.408,graph,VCCAUX_PMC_V,V,1.5025
500.408,graph,VCCAUX_PMC_I,A,0.088
500.408,graph,VCCAUX_PMC,W,0.132
500.909,graph,VCCINT_V,V,0.805
500.909,graph,VCCINT_I,A,4.7513
500.909,graph,VCCINT,W,3.7845
500.909,graph,VCC_SOC_V,V,0.8062
500.909,graph,VCC_SOC_I,A,3.9248
500.909,graph,VCC_SOC,W,3.1664
500.960,graph,VCC_PMC_V,V,0.8775
500.960,graph,VCC_PMC_I,A,0.152
500.960,graph,VCC_PMC,W,0.1328
500.960,graph,VCC_PSFP_V,V,0.8813
500.960,graph,VCC_PSFP_I,A,0.192
500.960,graph,VCC_PSFP,W,0.1709
500.960,graph,VCC_PSLP_CPM5_V,V,0.8788
500.960,graph,VCC_PSLP_CPM5_I,A,1.9596
500.960,graph,VCC_PSLP_CPM5,W,1.7259
500.960,graph,VCC1V1_LP4_V,V,1.1025
500.960,graph,VCC1V1_LP4_I,A,1.09
500.960,graph,VCC1V1_LP4,W,1.1953
501.010,graph,VCCAUX_V,V,1.5037
501.010,graph,VCCAUX_I,A,0.758
501.010,graph,VCCAUX,W,1.1414
501.010,graph,VCCAUX_PMC_V,V,1.5025
501.010,graph,VCCAUX_PMC_I,A,0.088
501.010,graph,VCCAUX_PMC,W,0.1328
501.512,graph,VCCINT_V,V,0.805
501.512,graph,VCCINT_I,A,4.7269
501.512,graph,VCCINT,W,3.9065
501.512,graph,VCC_SOC_V,V,0.8062
501.512,graph,VCC_SOC_I,A,3.9301
501.512,graph,VCC_SOC,W,3.1664
501.562,graph,VCC_PMC_V,V,0.8775
501.562,graph,VCC_PMC_I,A,0.152
501.562,graph,VCC_PMC,W,0.1336
501.562,graph,VCC_PSFP_V,V,0.8813
501.562,graph,VCC_PSFP_I,A,0.1925
501.562,graph,VCC_PSFP,W,0.1709
501.562,graph,VCC_PSLP_CPM5_V,V,0.8788
501.562,graph,VCC_PSLP_CPM5_I,A,1.9599
501.562,graph,VCC_PSLP_CPM5,W,1.7213
501.562,graph,VCC1V1_LP4_V,V,1.1013
501.562,graph,VCC1V1_LP4_I,A,1.09
501.562,graph,VCC1V1_LP4,W,1.2032
501.612,graph,VCCAUX_V,V,1.5037
501.612,graph,VCCAUX_I,A,0.7575
501.612,graph,VCCAUX,W,1.1414
501.612,graph,VCCAUX_PMC_V,V,1.5025
501.612,graph,VCCAUX_PMC_I,A,0.088
501.612,graph,VCCAUX_PMC,W,0.132
502.114,graph,VCCINT_V,V,0.8062
502.114,graph,VCCINT_I,A,4.6976
502.114,graph,VCCINT,W,3.7845
502.114,graph,VCC_SOC_V,V,0.8062
502.114,graph,VCC_SOC_I,A,3.9248
502.114,graph,VCC_SOC,W,3.1473
502.114,graph,VCC_PMC_V,V,0.8775
502.114,graph,VCC_PMC_I,A,0.152
502.164,graph,VCC_PMC,W,0.1328
502.164,graph,VCC_PSFP_V,V,0.8813
502.164,graph,VCC_PSFP_I,A,0.1904
502.164,graph,VCC_PSFP,W,0.1709
502.164,graph,VCC_PSLP_CPM5_V,V,0.8788
502.164,graph,VCC_PSLP_CPM5_I,A,1.9599
502.164,graph,VCC_PSLP_CPM5,W,1.7213
502.164,graph,VCC1V1_LP4_V,V,1.1013
502.164,graph,VCC1V1_LP4_I,A,1.09
502.164,graph,VCC1V1_LP4,W,1.2032
502.164,graph,VCCAUX_V,V,1.5037
502.164,graph,VCCAUX_I,A,0.759
502.214,graph,VCCAUX,W,1.1414
502.214,graph,VCCAUX_PMC_V,V,1.5025
502.214,graph,VCCAUX_PMC_I,A,0.088
502.214,graph,VCCAUX_PMC,W,0.132
502.716,graph,VCCINT_V,V,0.805
502.716,graph,VCCINT_I,A,4.7269
502.716,graph,VCCINT,W,3.7845
502.716,graph,VCC_SOC_V,V,0.8062
502.716,graph,VCC_SOC_I,A,3.9301
502.766,graph,VCC_SOC,W,3.1473
502.766,graph,VCC_PMC_V,V,0.8788
502.766,graph,VCC_PMC_I,A,0.152
502.766,graph,VCC_PMC,W,0.1336
502.766,graph,VCC_PSFP_V,V,0.88
502.766,graph,VCC_PSFP_I,A,0.1904
502.766,graph,VCC_PSFP,W,0.1709
502.766,graph,VCC_PSLP_CPM5_V,V,0.8788
502.766,graph,VCC_PSLP_CPM5_I,A,1.9596
502.766,graph,VCC_PSLP_CPM5,W,1.7213
502.766,graph,VCC1V1_LP4_V,V,1.1013
502.816,graph,VCC1V1_LP4_I,A,1.09
502.816,graph,VCC1V1_LP4,W,1.2032
502.816,graph,VCCAUX_V,V,1.5037
502.816,graph,VCCAUX_I,A,0.7599
502.816,graph,VCCAUX,W,1.1414
502.816,graph,VCCAUX_PMC_V,V,1.5025
502.816,graph,VCCAUX_PMC_I,A,0.088
502.816,graph,VCCAUX_PMC,W,0.132
503.318,graph,VCCINT_V,V,0.805
503.318,graph,VCCINT_I,A,5.4496
503.318,graph,VCCINT,W,4.3948
503.318,graph,VCC_SOC_V,V,0.8062
503.318,graph,VCC_SOC_I,A,3.9248
503.318,graph,VCC_SOC,W,3.1473
503.369,graph,VCC_PMC_V,V,0.8788
503.369,graph,VCC_PMC_I,A,0.152
503.369,graph,VCC_PMC,W,0.1328
503.369,graph,VCC_PSFP_V,V,0.88
503.369,graph,VCC_PSFP_I,A,0.192
503.369,graph,VCC_PSFP,W,0.1679
503.369,graph,VCC_PSLP_CPM5_V,V,0.8788
503.369,graph,VCC_PSLP_CPM5_I,A,1.9599
503.369,graph,VCC_PSLP_CPM5,W,1.7259
503.369,graph,VCC1V1_LP4_V,V,1.1025
503.369,graph,VCC1V1_LP4_I,A,1.09
503.369,graph,VCC1V1_LP4,W,1.2032
503.419,graph,VCCAUX_V,V,1.5037
503.419,graph,VCCAUX_I,A,0.7595
503.419,graph,VCCAUX,W,1.1445
503.419,graph,VCCAUX_PMC_V,V,1.5025
503.419,graph,VCCAUX_PMC_I,A,0.088
503.419,graph,VCCAUX_PMC,W,0.132
503.921,graph,VCCINT_V,V,0.805
503.921,graph,VCCINT_I,A,4.6976
503.921,graph,VCCINT,W,3.7845
503.921,graph,VCC_SOC_V,V,0.8062
503.921,graph,VCC_SOC_I,A,3.9301
503.921,graph,VCC_SOC,W,3.1473
503.971,graph,VCC_PMC_V,V,0.8788
503.971,graph,VCC_PMC_I,A,0.152
503.971,graph,VCC_PMC,W,0.1336
503.971,graph,VCC_PSFP_V,V,0.8813
503.971,graph,VCC_PSFP_I,A,0.1904
503.971,graph,VCC_PSFP,W,0.1679
503.971,graph,VCC_PSLP_CPM5_V,V,0.8788
503.971,graph,VCC_PSLP_CPM5_I,A,1.9605
503.971,graph,VCC_PSLP_CPM5,W,1.7213
503.971,graph,VCC1V1_LP4_V,V,1.1025
503.971,graph,VCC1V1_LP4_I,A,1.09
503.971,graph,VCC1V1_LP4,W,1.2032
504.022,graph,VCCAUX_V,V,1.5037
504.022,graph,VCCAUX_I,A,0.758
504.022,graph,VCCAUX,W,1.1414
504.022,graph,VCCAUX_PMC_V,V,1.5037
504.022,graph,VCCAUX_PMC_I,A,0.0875
504.022,graph,VCCAUX_PMC,W,0.132
504.523,graph,VCCINT_V,V,0.805
504.523,graph,VCCINT_I,A,4.4486
504.523,graph,VCCINT,W,3.6624
504.574,graph,VCC_SOC_V,V,0.8062
504.574,graph,VCC_SOC_I,A,3.9301
504.574,graph,VCC_SOC,W,3.1664
504.574,graph,VCC_PMC_V,V,0.8788
504.574,graph,VCC_PMC_I,A,0.152
504.574,graph,VCC_PMC,W,0.1336
504.574,graph,VCC_PSFP_V,V,0.8813
504.574,graph,VCC_PSFP_I,A,0.1904
504.574,graph,VCC_PSFP,W,0.1679
504.574,graph,VCC_PSLP_CPM5_V,V,0.8788
504.574,graph,VCC_PSLP_CPM5_I,A,1.9596
504.574,graph,VCC_PSLP_CPM5,W,1.7213
504.624,graph,VCC1V1_LP4_V,V,1.1025
504.624,graph,VCC1V1_LP4_I,A,1.09
504.624,graph,VCC1V1_LP4,W,1.1953
504.624,graph,VCCAUX_V,V,1.5037
504.624,graph,VCCAUX_I,A,0.7575
504.624,graph,VCCAUX,W,1.1414
504.624,graph,VCCAUX_PMC_V,V,1.5025
504.624,graph,VCCAUX_PMC_I,A,0.088
504.624,graph,VCCAUX_PMC,W,0.1328
505.126,graph,VCCINT_V,V,0.805
505.126,graph,VCCINT_I,A,4.9515
505.126,graph,VCCINT,W,3.9065
505.126,graph,VCC_SOC_V,V,0.8062
505.126,graph,VCC_SOC_I,A,3.9301
505.126,graph,VCC_SOC,W,3.1473
505.176,graph,VCC_PMC_V,V,0.8775
505.176,graph,VCC_PMC_I,A,0.152
505.176,graph,VCC_PMC,W,0.1328
505.176,graph,VCC_PSFP_V,V,0.8813
505.176,graph,VCC_PSFP_I,A,0.19
505.176,graph,VCC_PSFP,W,0.1679
505.176,graph,VCC_PSLP_CPM5_V,V,0.8788
505.176,graph,VCC_PSLP_CPM5_I,A,1.9599
505.176,graph,VCC_PSLP_CPM5,W,1.7259
505.176,graph,VCC1V1_LP4_V,V,1.1025
505.176,graph,VCC1V1_LP4_I,A,1.095
505.226,graph,VCC1V1_LP4,W,1.2032
505.226,graph,VCCAUX_V,V,1.5037
505.226,graph,VCCAUX_I,A,0.7575
505.226,graph,VCCAUX,W,1.1414
505.226,graph,VCCAUX_PMC_V,V,1.5037
505.226,graph,VCCAUX_PMC_I,A,0.088
505.226,graph,VCCAUX_PMC,W,0.132
505.728,graph,VCCINT_V,V,0.805
505.728,graph,VCCINT_I,A,5.2006
505.728,graph,VCCINT,W,4.2728
505.728,graph,VCC_SOC_V,V,0.8062
505.728,graph,VCC_SOC_I,A,3.9248
505.728,graph,VCC_SOC,W,3.1473
505.778,graph,VCC_PMC_V,V,0.8788
505.778,graph,VCC_PMC_I,A,0.152
505.778,graph,VCC_PMC,W,0.1336
505.778,graph,VCC_PSFP_V,V,0.8813
505.778,graph,VCC_PSFP_I,A,0.1904
505.778,graph,VCC_PSFP,W,0.1709
505.778,graph,VCC_PSLP_CPM5_V,V,0.8775
505.778,graph,VCC_PSLP_CPM5_I,A,1.9596
505.778,graph,VCC_PSLP_CPM5,W,1.7213
505.778,graph,VCC1V1_LP4_V,V,1.1025
505.778,graph,VCC1V1_LP4_I,A,1.09
505.778,graph,VCC1V1_LP4,W,1.2032
505.829,graph,VCCAUX_V,V,1.5037
505.829,graph,VCCAUX_I,A,0.7585
505.829,graph,VCCAUX,W,1.1414
505.829,graph,VCCAUX_PMC_V,V,1.5025
505.829,graph,VCCAUX_PMC_I,A,0.088
505.829,graph,VCCAUX_PMC,W,0.132
506.330,graph,VCCINT_V,V,0.805
506.330,graph,VCCINT_I,A,4.8246
506.330,graph,VCCINT,W,3.9065
506.380,graph,VCC_SOC_V,V,0.8062
506.381,graph,VCC_SOC_I,A,3.9202
506.381,graph,VCC_SOC,W,3.1473
506.381,graph,VCC_PMC_V,V,0.8775
506.381,graph,VCC_PMC_I,A,0.152
506.381,graph,VCC_PMC,W,0.1336
506.381,graph,VCC_PSFP_V,V,0.88
506.381,graph,VCC_PSFP_I,A,0.1904
506.381,graph,VCC_PSFP,W,0.1709
506.381,graph,VCC_PSLP_CPM5_V,V,0.8788
506.381,graph,VCC_PSLP_CPM5_I,A,1.9596
506.381,graph,VCC_PSLP_CPM5,W,1.7213
506.431,graph,VCC1V1_LP4_V,V,1.1013
506.431,graph,VCC1V1_LP4_I,A,1.095
506.431,graph,VCC1V1_LP4,W,1.2032
506.431,graph,VCCAUX_V,V,1.5037
506.431,graph,VCCAUX_I,A,0.7595
506.431,graph,VCCAUX,W,1.1414
506.431,graph,VCCAUX_PMC_V,V,1.5025
506.431,graph,VCCAUX_PMC_I,A,0.0875
506.431,graph,VCCAUX_PMC,W,0.132
506.932,graph,VCCINT_V,V,0.805
506.932,graph,VCCINT_I,A,4.8734
506.932,graph,VCCINT,W,3.9065
506.932,graph,VCC_SOC_V,V,0.8062
506.983,graph,VCC_SOC_I,A,3.9248
506.983,graph,VCC_SOC,W,3.1473
506.983,graph,VCC_PMC_V,V,0.8775
506.983,graph,VCC_PMC_I,A,0.152
506.983,graph,VCC_PMC,W,0.1336
506.983,graph,VCC_PSFP_V,V,0.88
506.983,graph,VCC_PSFP_I,A,0.1904
506.983,graph,VCC_PSFP,W,0.1709
506.983,graph,VCC_PSLP_CPM5_V,V,0.8775
506.983,graph,VCC_PSLP_CPM5_I,A,1.9599
506.983,graph,VCC_PSLP_CPM5,W,1.7213
506.983,graph,VCC1V1_LP4_V,V,1.1025
507.033,graph,VCC1V1_LP4_I,A,1.09
507.033,graph,VCC1V1_LP4,W,1.2032
507.033,graph,VCCAUX_V,V,1.5037
507.033,graph,VCCAUX_I,A,0.759
507.033,graph,VCCAUX,W,1.1414
507.033,graph,VCCAUX_PMC_V,V,1.5025
507.033,graph,VCCAUX_PMC_I,A,0.088
507.033,graph,VCCAUX_PMC,W,0.132
507.535,graph,VCCINT_V,V,0.805
507.585,graph,VCCINT_I,A,4.9515
507.585,graph,VCCINT,W,4.0286
507.585,graph,VCC_SOC_V,V,0.8062
507.585,graph,VCC_SOC_I,A,3.9248
507.585,graph,VCC_SOC,W,3.1664
507.585,graph,VCC_PMC_V,V,0.8788
507.585,graph,VCC_PMC_I,A,0.152
507.585,graph,VCC_PMC,W,0.1328
507.585,graph,VCC_PSFP_V,V,0.88
507.585,graph,VCC_PSFP_I,A,0.1925
507.585,graph,VCC_PSFP,W,0.1709
507.585,graph,VCC_PSLP_CPM5_V,V,0.8788
507.585,graph,VCC_PSLP_CPM5_I,A,1.9599
507.585,graph,VCC_PSLP_CPM5,W,1.7259
507.585,graph,VCC1V1_LP4_V,V,1.1025
507.585,graph,VCC1V1_LP4_I,A,1.09
507.585,graph,VCC1V1_LP4,W,1.2032
507.635,graph,VCCAUX_V,V,1.5037
507.635,graph,VCCAUX_I,A,0.7599
507.635,graph,VCCAUX,W,1.1414
507.635,graph,VCCAUX_PMC_V,V,1.5037
507.635,graph,VCCAUX_PMC_I,A,0.0875
507.635,graph,VCCAUX_PMC,W,0.132
508.137,graph,VCCINT_V,V,0.805
508.137,graph,VCCINT_I,A,4.9515
508.137,graph,VCCINT,W,3.9065
508.187,graph,VCC_SOC_V,V,0.8062
508.187,graph,VCC_SOC_I,A,3.9301
508.187,graph,VCC_SOC,W,3.1664
508.187,graph,VCC_PMC_V,V,0.8775
508.187,graph,VCC_PMC_I,A,0.152
508.187,graph,VCC_PMC,W,0.1336
508.187,graph,VCC_PSFP_V,V,0.8813
508.187,graph,VCC_PSFP_I,A,0.19
508.187,graph,VCC_PSFP,W,0.1679
508.187,graph,VCC_PSLP_CPM5_V,V,0.8788
508.187,graph,VCC_PSLP_CPM5_I,A,1.9596
508.187,graph,VCC_PSLP_CPM5,W,1.7259
508.237,graph,VCC1V1_LP4_V,V,1.1025
508.237,graph,VCC1V1_LP4_I,A,1.095
508.237,graph,VCC1V1_LP4,W,1.2032
508.237,graph,VCCAUX_V,V,1.5037
508.237,graph,VCCAUX_I,A,0.7575
508.237,graph,VCCAUX,W,1.1414
508.237,graph,VCCAUX_PMC_V,V,1.5037
508.237,graph,VCCAUX_PMC_I,A,0.088
508.237,graph,VCCAUX_PMC,W,0.132
508.739,graph,VCCINT_V,V,0.805
508.739,graph,VCCINT_I,A,4.8734
508.739,graph,VCCINT,W,3.9065
508.739,graph,VCC_SOC_V,V,0.805
508.789,graph,VCC_SOC_I,A,3.9149
508.789,graph,VCC_SOC,W,3.1473
508.789,graph,VCC_PMC_V,V,0.8775
508.789,graph,VCC_PMC_I,A,0.152
508.789,graph,VCC_PMC,W,0.1328
508.789,graph,VCC_PSFP_V,V,0.88
508.789,graph,VCC_PSFP_I,A,0.1904
508.789,graph,VCC_PSFP,W,0.1679
508.789,graph,VCC_PSLP_CPM5_V,V,0.8788
508.789,graph,VCC_PSLP_CPM5_I,A,1.9599
508.789,graph,VCC_PSLP_CPM5,W,1.7259
508.789,graph,VCC1V1_LP4_V,V,1.1025
508.840,graph,VCC1V1_LP4_I,A,1.085
508.840,graph,VCC1V1_LP4,W,1.1953
508.840,graph,VCCAUX_V,V,1.5037
508.840,graph,VCCAUX_I,A,0.7585
508.840,graph,VCCAUX,W,1.1414
508.840,graph,VCCAUX_PMC_V,V,1.5025
508.840,graph,VCCAUX_PMC_I,A,0.088
508.840,graph,VCCAUX_PMC,W,0.1328
509.342,graph,VCCINT_V,V,0.805
509.342,graph,VCCINT_I,A,4.7269
509.392,graph,VCCINT,W,3.7845
509.392,graph,VCC_SOC_V,V,0.8062
509.392,graph,VCC_SOC_I,A,3.9202
509.392,graph,VCC_SOC,W,3.1473
509.392,graph,VCC_PMC_V,V,0.8788
509.392,graph,VCC_PMC_I,A,0.152
509.392,graph,VCC_PMC,W,0.1336
509.392,graph,VCC_PSFP_V,V,0.8813
509.392,graph,VCC_PSFP_I,A,0.19
509.392,graph,VCC_PSFP,W,0.1679
509.392,graph,VCC_PSLP_CPM5_V,V,0.8775
509.392,graph,VCC_PSLP_CPM5_I,A,1.9599
509.392,graph,VCC_PSLP_CPM5,W,1.7213
509.392,graph,VCC1V1_LP4_V,V,1.1025
509.392,graph,VCC1V1_LP4_I,A,1.09
509.392,graph,VCC1V1_LP4,W,1.1953
509.442,graph,VCCAUX_V,V,1.5037
509.442,graph,VCCAUX_I,A,0.7599
509.442,graph,VCCAUX,W,1.1414
509.442,graph,VCCAUX_PMC_V,V,1.5037
509.442,graph,VCCAUX_PMC_I,A,0.0875
509.442,graph,VCCAUX_PMC,W,0.132
509.944,graph,VCCINT_V,V,0.8062
509.944,graph,VCCINT_I,A,4.7513
509.944,graph,VCCINT,W,3.9065
509.994,graph,VCC_SOC_V,V,0.8062
509.994,graph,VCC_SOC_I,A,3.9301
509.994,graph,VCC_SOC,W,3.1473
509.994,graph,VCC_PMC_V,V,0.8775
509.994,graph,VCC_PMC_I,A,0.152
509.994,graph,VCC_PMC,W,0.1336
509.994,graph,VCC_PSFP_V,V,0.88
509.994,graph,VCC_PSFP_I,A,0.1904
509.994,graph,VCC_PSFP,W,0.1709
509.994,graph,VCC_PSLP_CPM5_V,V,0.8788
509.994,graph,VCC_PSLP_CPM5_I,A,1.9599
509.994,graph,VCC_PSLP_CPM5,W,1.7213
510.044,graph,VCC1V1_LP4_V,V,1.1025
510.044,graph,VCC1V1_LP4_I,A,1.095
510.044,graph,VCC1V1_LP4,W,1.2032
510.044,graph,VCCAUX_V,V,1.5037
510.044,graph,VCCAUX_I,A,0.759
510.044,graph,VCCAUX,W,1.1414
510.044,graph,VCCAUX_PMC_V,V,1.5025
510.044,graph,VCCAUX_PMC_I,A,0.0875
510.044,graph,VCCAUX_PMC,W,0.1313
510.546,graph,VCCINT_V,V,0.805
510.546,graph,VCCINT_I,A,4.8734
510.546,graph,VCCINT,W,3.9065
510.546,graph,VCC_SOC_V,V,0.805
510.546,graph,VCC_SOC_I,A,3.9248
510.596,graph,VCC_SOC,W,3.1473
510.596,graph,VCC_PMC_V,V,0.8775
510.596,graph,VCC_PMC_I,A,0.152
510.596,graph,VCC_PMC,W,0.1328
510.596,graph,VCC_PSFP_V,V,0.8813
510.596,graph,VCC_PSFP_I,A,0.1904
510.596,graph,VCC_PSFP,W,0.1679
510.596,graph,VCC_PSLP_CPM5_V,V,0.8788
510.596,graph,VCC_PSLP_CPM5_I,A,1.9599
510.596,graph,VCC_PSLP_CPM5,W,1.7259
510.596,graph,VCC1V1_LP4_V,V,1.1025
510.646,graph,VCC1V1_LP4_I,A,1.085
510.646,graph,VCC1V1_LP4,W,1.1953
510.646,graph,VCCAUX_V,V,1.5025
510.646,graph,VCCAUX_I,A,0.7585
510.646,graph,VCCAUX,W,1.1414
510.646,graph,VCCAUX_PMC_V,V,1.5037
510.646,graph,VCCAUX_PMC_I,A,0.088
510.646,graph,VCCAUX_PMC,W,0.132
511.148,graph,VCCINT_V,V,0.805
511.148,graph,VCCINT_I,A,4.5755
511.198,graph,VCCINT,W,3.6624
511.198,graph,VCC_SOC_V,V,0.8062
511.198,graph,VCC_SOC_I,A,3.9248
511.198,graph,VCC_SOC,W,3.1473
511.198,graph,VCC_PMC_V,V,0.8775
511.198,graph,VCC_PMC_I,A,0.152
511.198,graph,VCC_PMC,W,0.1328
511.198,graph,VCC_PSFP_V,V,0.88
511.198,graph,VCC_PSFP_I,A,0.1904
511.198,graph,VCC_PSFP,W,0.1679
511.198,graph,VCC_PSLP_CPM5_V,V,0.8788
511.198,graph,VCC_PSLP_CPM5_I,A,1.9605
511.248,graph,VCC_PSLP_CPM5,W,1.7213
511.248,graph,VCC1V1_LP4_V,V,1.1025
511.248,graph,VCC1V1_LP4_I,A,1.09
511.248,graph,VCC1V1_LP4,W,1.1953
511.248,graph,VCCAUX_V,V,1.5025
511.248,graph,VCCAUX_I,A,0.758
511.248,graph,VCCAUX,W,1.1414
511.248,graph,VCCAUX_PMC_V,V,1.5037
511.248,graph,VCCAUX_PMC_I,A,0.0875
511.248,graph,VCCAUX_PMC,W,0.132
511.749,graph,VCCINT_V,V,0.805
511.749,graph,VCCINT_I,A,4.7757
511.749,graph,VCCINT,W,3.7845
511.799,graph,VCC_SOC_V,V,0.8062
511.799,graph,VCC_SOC_I,A,3.9301
511.799,graph,VCC_SOC,W,3.1473
511.799,graph,VCC_PMC_V,V,0.8775
511.799,graph,VCC_PMC_I,A,0.152
511.799,graph,VCC_PMC,W,0.1336
511.799,graph,VCC_PSFP_V,V,0.8813
511.799,graph,VCC_PSFP_I,A,0.19
511.799,graph,VCC_PSFP,W,0.1648
511.799,graph,VCC_PSLP_CPM5_V,V,0.8788
511.799,graph,VCC_PSLP_CPM5_I,A,1.9599
511.799,graph,VCC_PSLP_CPM5,W,1.7213
511.850,graph,VCC1V1_LP4_V,V,1.1013
511.850,graph,VCC1V1_LP4_I,A,1.085
511.850,graph,VCC1V1_LP4,W,1.1953
511.850,graph,VCCAUX_V,V,1.5037
511.850,graph,VCCAUX_I,A,0.7575
511.850,graph,VCCAUX,W,1.1414
511.850,graph,VCCAUX_PMC_V,V,1.5025
511.850,graph,VCCAUX_PMC_I,A,0.0875
511.850,graph,VCCAUX_PMC,W,0.132
512.401,graph,VCCINT_V,V,0.805
512.401,graph,VCCINT_I,A,5.2494
512.401,graph,VCCINT,W,4.2728
512.401,graph,VCC_SOC_V,V,0.8062
512.401,graph,VCC_SOC_I,A,3.9248
512.401,graph,VCC_SOC,W,3.1473
512.401,graph,VCC_PMC_V,V,0.8788
512.401,graph,VCC_PMC_I,A,0.152
512.401,graph,VCC_PMC,W,0.1328
512.401,graph,VCC_PSFP_V,V,0.8813
512.401,graph,VCC_PSFP_I,A,0.193
512.401,graph,VCC_PSFP,W,0.1709
512.401,graph,VCC_PSLP_CPM5_V,V,0.8788
512.401,graph,VCC_PSLP_CPM5_I,A,1.9599
512.401,graph,VCC_PSLP_CPM5,W,1.7259
512.401,graph,VCC1V1_LP4_V,V,1.1013
512.452,graph,VCC1V1_LP4_I,A,1.09
512.452,graph,VCC1V1_LP4,W,1.2032
512.452,graph,VCCAUX_V,V,1.5025
512.452,graph,VCCAUX_I,A,0.7585
512.452,graph,VCCAUX,W,1.1414
512.452,graph,VCCAUX_PMC_V,V,1.5025
512.452,graph,VCCAUX_PMC_I,A,0.088
512.452,graph,VCCAUX_PMC,W,0.132
512.953,graph,VCCINT_V,V,0.805
512.953,graph,VCCINT_I,A,4.8002
513.003,graph,VCCINT,W,3.5403
513.003,graph,VCC_SOC_V,V,0.8062
513.003,graph,VCC_SOC_I,A,3.9248
513.003,graph,VCC_SOC,W,3.1473
513.003,graph,VCC_PMC_V,V,0.8775
513.003,graph,VCC_PMC_I,A,0.152
513.003,graph,VCC_PMC,W,0.1328
513.003,graph,VCC_PSFP_V,V,0.8813
513.003,graph,VCC_PSFP_I,A,0.1925
513.003,graph,VCC_PSFP,W,0.1709
513.003,graph,VCC_PSLP_CPM5_V,V,0.8788
513.054,graph,VCC_PSLP_CPM5_I,A,1.9605
513.054,graph,VCC_PSLP_CPM5,W,1.7259
513.054,graph,VCC1V1_LP4_V,V,1.1013
513.054,graph,VCC1V1_LP4_I,A,1.09
513.054,graph,VCC1V1_LP4,W,1.2032
513.054,graph,VCCAUX_V,V,1.5037
513.054,graph,VCCAUX_I,A,0.7595
513.054,graph,VCCAUX,W,1.1414
513.054,graph,VCCAUX_PMC_V,V,1.5025
513.054,graph,VCCAUX_PMC_I,A,0.088
513.054,graph,VCCAUX_PMC,W,0.132
513.555,graph,VCCINT_V,V,0.8062
513.555,graph,VCCINT_I,A,5.0248
513.555,graph,VCCINT,W,4.0286
513.605,graph,VCC_SOC_V,V,0.8062
513.605,graph,VCC_SOC_I,A,3.9248
513.605,graph,VCC_SOC,W,3.1664
513.605,graph,VCC_PMC_V,V,0.8775
513.605,graph,VCC_PMC_I,A,0.152
513.605,graph,VCC_PMC,W,0.1336
513.605,graph,VCC_PSFP_V,V,0.8813
513.605,graph,VCC_PSFP_I,A,0.192
513.605,graph,VCC_PSFP,W,0.1709
513.605,graph,VCC_PSLP_CPM5_V,V,0.8788
513.605,graph,VCC_PSLP_CPM5_I,A,1.9605
513.605,graph,VCC_PSLP_CPM5,W,1.7213
513.655,graph,VCC1V1_LP4_V,V,1.1013
513.655,graph,VCC1V1_LP4_I,A,1.095
513.655,graph,VCC1V1_LP4,W,1.2032
513.655,graph,VCCAUX_V,V,1.5037
513.655,graph,VCCAUX_I,A,0.7606
513.655,graph,VCCAUX,W,1.1445
513.655,graph,VCCAUX_PMC_V,V,1.5025
513.655,graph,VCCAUX_PMC_I,A,0.088
513.655,graph,VCCAUX_PMC,W,0.132
514.207,graph,VCCINT_V,V,0.805
514.207,graph,VCCINT_I,A,4.5755
514.207,graph,VCCINT,W,3.6624
514.207,graph,VCC_SOC_V,V,0.8062
514.207,graph,VCC_SOC_I,A,3.9301
514.207,graph,VCC_SOC,W,3.1473
514.207,graph,VCC_PMC_V,V,0.8775
514.207,graph,VCC_PMC_I,A,0.152
514.207,graph,VCC_PMC,W,0.1336
514.207,graph,VCC_PSFP_V,V,0.8813
514.207,graph,VCC_PSFP_I,A,0.1904
